date,channel,campaign_name,spend,impressions,clicks,conversions,revenue
2025-08-13,SEO,Content_Marketing,1711.34,167229,5093,282,10794.69
2025-08-13,SEO,Link_Building,6423.15,132767,4590,149,37346.94
2025-08-13,SEO,Technical_SEO,2325.93,145866,4642,265,9642.97
2025-08-13,SEO,Local_SEO,1966.36,143122,2854,93,7948.77
2025-08-13,Influencer,Micro_Influencers,27130.03,371252,6335,119,74450.19
2025-08-13,Influencer,Macro_Influencers,23493.07,348411,4774,76,48528.89
2025-08-13,Influencer,Brand_Ambassadors,21206.05,379311,5803,72,42875.74
2025-08-13,Influencer,UGC_Campaign,27357.2,238633,6057,159,77454.72
2025-08-14,Google Ads,Search_Q3,10879.62,100635,2244,97,41209.92
2025-08-14,Google Ads,Search_Q4,15424.23,87131,2559,112,47593.68
2025-08-14,Google Ads,Display_Retargeting,21719.58,182319,3946,167,89561.55
2025-08-14,Google Ads,Shopping_Campaign,17190.7,101776,1706,81,50699.35
2025-08-14,Meta Ads,Retargeting_Aug,10466.0,172094,3804,131,42765.66
2025-08-14,Meta Ads,Prospecting_Q3,8888.31,113085,1870,78,31034.62
2025-08-14,Meta Ads,Engagement_Campaign,9430.88,245029,7794,318,38080.51
2025-08-14,Meta Ads,Conversion_Ads,9026.89,233457,5274,214,33011.17
2025-08-14,Instagram,Influencer_Collab,13540.92,270917,5265,150,51081.84
2025-08-14,Instagram,Story_Ads,15311.27,129929,2484,45,50630.75
2025-08-14,Instagram,Reels_Promotion,13995.64,169107,4675,168,46452.13
2025-08-14,Instagram,Feed_Campaign,10964.61,255779,7087,159,33080.66
2025-08-14,LinkedIn,B2B_Campaign,6657.76,57679,975,50,21519.17
2025-08-14,LinkedIn,Thought_Leadership,5384.72,21391,245,12,29496.89
2025-08-14,LinkedIn,Lead_Gen_Q3,3355.4,37862,726,23,14423.96
2025-08-14,LinkedIn,Lead_Gen_Q4,6905.2,46871,498,18,33947.61
2025-08-14,Email,Newsletter_Promo,2573.52,40418,2750,115,20871.42
2025-08-14,Email,Welcome_Series,1447.94,116645,5645,336,8718.2
2025-08-14,Email,Cart_Abandonment,1777.93,110132,8790,545,12570.21
2025-08-14,Email,Re_engagement,3110.63,110895,6615,419,21600.76
2025-08-14,SEO,Content_Marketing,5325.9,50418,1750,77,36107.95
2025-08-14,SEO,Link_Building,2011.45,126466,3918,218,8502.37
2025-08-14,SEO,Technical_SEO,4689.91,122992,4075,220,29863.65
2025-08-14,SEO,Local_SEO,5927.44,85076,3426,171,25308.41
2025-08-14,Influencer,Micro_Influencers,9171.02,250271,6431,181,36035.33
2025-08-14,Influencer,Macro_Influencers,18345.38,282059,3652,71,54519.76
2025-08-14,Influencer,Brand_Ambassadors,9772.01,216183,4748,137,43930.45
2025-08-14,Influencer,UGC_Campaign,26662.27,342769,6315,168,104549.68
2025-08-15,Google Ads,Search_Q3,9656.71,149683,4010,126,35186.58
2025-08-15,Google Ads,Search_Q4,16228.77,111360,1920,57,41422.21
2025-08-15,Google Ads,Display_Retargeting,8338.68,221388,3422,121,25828.65
2025-08-15,Google Ads,Shopping_Campaign,21169.51,124080,2307,106,88570.42
2025-08-15,Meta Ads,Retargeting_Aug,8233.22,242502,5465,169,20311.02
2025-08-15,Meta Ads,Prospecting_Q3,6967.22,228308,5346,159,25493.17
2025-08-15,Meta Ads,Engagement_Campaign,15186.15,120192,3129,67,56230.52
2025-08-15,Meta Ads,Conversion_Ads,13883.46,271756,3692,72,38379.08
2025-08-15,Instagram,Influencer_Collab,7878.76,176805,6657,141,19614.25
2025-08-15,Instagram,Story_Ads,13353.38,223440,7690,127,38426.06
2025-08-15,Instagram,Reels_Promotion,5369.75,134410,5062,93,15885.64
2025-08-15,Instagram,Feed_Campaign,9522.05,199888,7494,116,30421.25
2025-08-15,LinkedIn,B2B_Campaign,8195.01,44527,940,25,32212.47
2025-08-15,LinkedIn,Thought_Leadership,4256.88,51694,1123,38,19438.07
2025-08-15,LinkedIn,Lead_Gen_Q3,3909.35,44743,648,38,17369.33
2025-08-15,LinkedIn,Lead_Gen_Q4,4757.24,25792,260,8,16543.83
2025-08-15,Email,Newsletter_Promo,3521.97,84897,4768,223,29973.69
2025-08-15,Email,Welcome_Series,3113.01,45413,2969,215,18012.0
2025-08-15,Email,Cart_Abandonment,2266.56,78775,3016,291,19208.9
2025-08-15,Email,Re_engagement,2940.87,76983,3894,307,21788.94
2025-08-15,SEO,Content_Marketing,1842.5,116625,4638,224,7705.05
2025-08-15,SEO,Link_Building,5824.53,76177,1903,69,30029.84
2025-08-15,SEO,Technical_SEO,5662.13,117520,2765,180,40079.59
2025-08-15,SEO,Local_SEO,6288.18,81043,2446,169,42143.66
2025-08-15,Influencer,Micro_Influencers,8543.35,169561,3268,107,27804.29
2025-08-15,Influencer,Macro_Influencers,17956.25,181642,4202,129,50764.73
2025-08-15,Influencer,Brand_Ambassadors,23512.24,439342,6183,148,60550.42
2025-08-15,Influencer,UGC_Campaign,23857.09,323278,7335,222,68448.86
2025-08-16,Google Ads,Search_Q3,12486.76,102368,1347,55,51027.43
2025-08-16,Google Ads,Search_Q4,7460.8,135432,3808,107,33327.71
2025-08-16,Google Ads,Display_Retargeting,5981.98,68605,938,43,22782.88
2025-08-16,Google Ads,Shopping_Campaign,6077.68,92912,2072,46,25920.29
2025-08-16,Meta Ads,Retargeting_Aug,9385.95,111593,3821,111,39122.71
2025-08-16,Meta Ads,Prospecting_Q3,8409.02,126352,1998,83,25689.38
2025-08-16,Meta Ads,Engagement_Campaign,4768.08,55437,1378,44,17349.65
2025-08-16,Meta Ads,Conversion_Ads,10009.86,63052,1817,41,39202.16
2025-08-16,Instagram,Influencer_Collab,8405.82,146629,4802,109,23940.63
2025-08-16,Instagram,Story_Ads,8422.8,135378,3241,88,29402.72
2025-08-16,Instagram,Reels_Promotion,5212.37,95979,3148,112,11368.95
2025-08-16,Instagram,Feed_Campaign,4583.17,91592,2170,56,15343.94
2025-08-16,LinkedIn,B2B_Campaign,3867.86,28247,365,19,15751.76
2025-08-16,LinkedIn,Thought_Leadership,4969.79,28580,279,13,18277.8
2025-08-16,LinkedIn,Lead_Gen_Q3,3986.06,14354,149,8,13605.96
2025-08-16,LinkedIn,Lead_Gen_Q4,4492.46,19637,333,16,18797.21
2025-08-16,Email,Newsletter_Promo,1776.99,57011,1804,105,13835.77
2025-08-16,Email,Welcome_Series,3802.58,109696,7492,654,29764.49
2025-08-16,Email,Cart_Abandonment,1632.92,112575,7152,526,9615.39
2025-08-16,Email,Re_engagement,2230.58,76828,5625,409,15237.99
2025-08-16,SEO,Content_Marketing,6872.4,64393,1893,59,45286.81
2025-08-16,SEO,Link_Building,6549.42,86404,3557,148,47075.24
2025-08-16,SEO,Technical_SEO,5646.79,154637,2858,195,36948.91
2025-08-16,SEO,Local_SEO,3176.13,157821,4040,262,13956.01
2025-08-16,Influencer,Micro_Influencers,22073.72,312209,3724,65,40471.96
2025-08-16,Influencer,Macro_Influencers,17375.36,240379,5280,99,45345.89
2025-08-16,Influencer,Brand_Ambassadors,22863.86,164442,4613,145,82380.15
2025-08-16,Influencer,UGC_Campaign,19864.43,417690,5725,79,48601.85
2025-08-17,Google Ads,Search_Q3,11474.46,51536,1116,55,48323.45
2025-08-17,Google Ads,Search_Q4,9180.14,54491,1450,55,25060.55
2025-08-17,Google Ads,Display_Retargeting,5588.4,140781,3292,147,23795.17
2025-08-17,Google Ads,Shopping_Campaign,9602.89,100779,1875,55,32353.98
2025-08-17,Meta Ads,Retargeting_Aug,9171.93,122619,3988,119,31314.61
2025-08-17,Meta Ads,Prospecting_Q3,8145.41,121453,3420,83,26266.73
2025-08-17,Meta Ads,Engagement_Campaign,4350.42,97834,2271,80,17841.34
2025-08-17,Meta Ads,Conversion_Ads,7924.69,138769,3281,115,18558.55
2025-08-17,Instagram,Influencer_Collab,4678.98,121935,3269,52,10537.27
2025-08-17,Instagram,Story_Ads,4826.97,206071,4798,129,11357.74
2025-08-17,Instagram,Reels_Promotion,7031.15,110734,2234,62,14131.98
2025-08-17,Instagram,Feed_Campaign,3050.58,102231,1627,28,7961.86
2025-08-17,LinkedIn,B2B_Campaign,4376.69,27015,410,14,23265.32
2025-08-17,LinkedIn,Thought_Leadership,3013.97,14794,246,7,11248.44
2025-08-17,LinkedIn,Lead_Gen_Q3,3384.9,34630,516,25,18551.3
2025-08-17,LinkedIn,Lead_Gen_Q4,2121.8,19523,264,10,8295.72
2025-08-17,Email,Newsletter_Promo,3704.36,97122,5865,343,31054.64
2025-08-17,Email,Welcome_Series,3856.19,105695,3179,248,21899.2
2025-08-17,Email,Cart_Abandonment,1624.34,44761,2694,218,9584.75
2025-08-17,Email,Re_engagement,2028.28,76498,3706,175,14129.64
2025-08-17,SEO,Content_Marketing,5631.48,59230,1194,52,41087.5
2025-08-17,SEO,Link_Building,5177.15,138227,3838,206,20892.18
2025-08-17,SEO,Technical_SEO,4998.53,168727,5827,378,32659.92
2025-08-17,SEO,Local_SEO,2163.07,167318,3311,170,9728.36
2025-08-17,Influencer,Micro_Influencers,8234.13,276610,4398,101,27653.83
2025-08-17,Influencer,Macro_Influencers,8874.78,186900,3957,78,33446.99
2025-08-17,Influencer,Brand_Ambassadors,21045.83,403681,9627,210,76122.98
2025-08-17,Influencer,UGC_Campaign,13507.62,241894,6235,138,53431.11
2025-08-18,Google Ads,Search_Q3,19513.91,225785,6397,210,61229.45
2025-08-18,Google Ads,Search_Q4,16150.78,143099,3151,129,62613.51
2025-08-18,Google Ads,Display_Retargeting,13243.74,108366,2016,48,56685.78
2025-08-18,Google Ads,Shopping_Campaign,12842.28,106258,1116,43,48464.26
2025-08-18,Meta Ads,Retargeting_Aug,10087.25,103625,2219,58,35852.52
2025-08-18,Meta Ads,Prospecting_Q3,13269.35,159272,2709,121,41241.18
2025-08-18,Meta Ads,Engagement_Campaign,14259.29,116705,2703,50,45785.3
2025-08-18,Meta Ads,Conversion_Ads,17568.21,162999,2102,39,52282.53
2025-08-18,Instagram,Influencer_Collab,6760.27,125370,4250,112,17040.21
2025-08-18,Instagram,Story_Ads,14900.92,146711,5706,130,53630.3
2025-08-18,Instagram,Reels_Promotion,11632.37,310142,12281,272,43389.25
2025-08-18,Instagram,Feed_Campaign,9284.3,208667,4905,139,21144.63
2025-08-18,LinkedIn,B2B_Campaign,5900.78,43751,816,44,23539.34
2025-08-18,LinkedIn,Thought_Leadership,4493.07,31892,342,9,16734.93
2025-08-18,LinkedIn,Lead_Gen_Q3,4313.39,61589,973,36,18837.71
2025-08-18,LinkedIn,Lead_Gen_Q4,3579.5,39649,664,27,13905.65
2025-08-18,Email,Newsletter_Promo,3980.31,110425,6754,500,30538.18
2025-08-18,Email,Welcome_Series,1444.2,71611,2289,156,10687.93
2025-08-18,Email,Cart_Abandonment,1528.8,117122,8839,736,11262.45
2025-08-18,Email,Re_engagement,3583.9,50452,3507,166,29673.75
2025-08-18,SEO,Content_Marketing,3016.72,164021,7133,256,16952.05
2025-08-18,SEO,Link_Building,6895.43,112842,4662,249,36639.93
2025-08-18,SEO,Technical_SEO,3071.81,76419,2947,133,17784.13
2025-08-18,SEO,Local_SEO,4207.79,125046,5173,358,22833.76
2025-08-18,Influencer,Micro_Influencers,24550.38,379358,8145,276,57479.34
2025-08-18,Influencer,Macro_Influencers,10185.28,406188,7629,240,42893.71
2025-08-18,Influencer,Brand_Ambassadors,9249.15,415039,7871,186,32296.18
2025-08-18,Influencer,UGC_Campaign,26527.65,155734,3042,84,99513.41
2025-08-19,Google Ads,Search_Q3,17695.45,102853,1644,50,72708.38
2025-08-19,Google Ads,Search_Q4,11902.64,115819,3376,68,53510.0
2025-08-19,Google Ads,Display_Retargeting,17475.5,220839,3509,71,69478.03
2025-08-19,Google Ads,Shopping_Campaign,19678.02,205880,2647,112,79456.81
2025-08-19,Meta Ads,Retargeting_Aug,13902.49,235562,7409,256,33049.13
2025-08-19,Meta Ads,Prospecting_Q3,11851.53,104753,2238,64,27638.0
2025-08-19,Meta Ads,Engagement_Campaign,10185.85,111089,3398,148,23882.08
2025-08-19,Meta Ads,Conversion_Ads,17461.38,189289,3575,71,55898.22
2025-08-19,Instagram,Influencer_Collab,13739.67,282629,4594,77,37442.96
2025-08-19,Instagram,Story_Ads,8248.2,173448,3820,134,30292.43
2025-08-19,Instagram,Reels_Promotion,9456.13,328405,7565,203,22759.51
2025-08-19,Instagram,Feed_Campaign,12045.24,345165,10385,248,38136.09
2025-08-19,LinkedIn,B2B_Campaign,3488.36,58323,877,35,15285.42
2025-08-19,LinkedIn,Thought_Leadership,6298.79,24014,421,14,29778.61
2025-08-19,LinkedIn,Lead_Gen_Q3,7406.19,54766,861,37,23594.38
2025-08-19,LinkedIn,Lead_Gen_Q4,7141.94,32399,484,16,22578.08
2025-08-19,Email,Newsletter_Promo,2814.58,44346,2990,176,15481.52
2025-08-19,Email,Welcome_Series,2435.61,43748,1916,157,13930.26
2025-08-19,Email,Cart_Abandonment,3485.88,40305,1706,144,23031.02
2025-08-19,Email,Re_engagement,1126.06,68818,2994,271,7428.3
2025-08-19,SEO,Content_Marketing,5839.13,165943,4930,327,31067.75
2025-08-19,SEO,Link_Building,6802.43,61607,2251,111,36439.06
2025-08-19,SEO,Technical_SEO,4979.92,141501,2563,94,32347.87
2025-08-19,SEO,Local_SEO,5165.12,175586,6768,460,33360.95
2025-08-19,Influencer,Micro_Influencers,13961.04,181609,4655,124,26946.23
2025-08-19,Influencer,Macro_Influencers,15201.01,437039,8744,191,46147.06
2025-08-19,Influencer,Brand_Ambassadors,12177.65,260612,4533,59,47157.13
2025-08-19,Influencer,UGC_Campaign,16330.09,396653,10712,180,58377.69
2025-08-20,Google Ads,Search_Q3,14611.95,229626,3287,132,54290.76
2025-08-20,Google Ads,Search_Q4,12134.22,103222,2377,100,37995.33
2025-08-20,Google Ads,Display_Retargeting,17027.66,147172,3571,92,72885.71
2025-08-20,Google Ads,Shopping_Campaign,12023.73,142523,1590,37,42464.49
2025-08-20,Meta Ads,Retargeting_Aug,9211.11,248741,3068,86,26479.1
2025-08-20,Meta Ads,Prospecting_Q3,6231.93,113629,2444,76,18749.26
2025-08-20,Meta Ads,Engagement_Campaign,12371.25,203075,2483,75,51056.13
2025-08-20,Meta Ads,Conversion_Ads,12228.39,218733,4193,163,45805.63
2025-08-20,Instagram,Influencer_Collab,10734.26,344483,6248,96,36349.26
2025-08-20,Instagram,Story_Ads,13878.71,147647,3195,49,35084.76
2025-08-20,Instagram,Reels_Promotion,13504.56,239130,5667,137,27042.02
2025-08-20,Instagram,Feed_Campaign,8297.81,268685,10574,382,16948.04
2025-08-20,LinkedIn,B2B_Campaign,7831.94,53894,1019,41,30345.75
2025-08-20,LinkedIn,Thought_Leadership,4496.33,23759,265,8,18466.46
2025-08-20,LinkedIn,Lead_Gen_Q3,6985.69,40900,360,21,37341.0
2025-08-20,LinkedIn,Lead_Gen_Q4,7197.06,62635,978,57,21620.93
2025-08-20,Email,Newsletter_Promo,1970.18,58030,2309,111,15127.92
2025-08-20,Email,Welcome_Series,3300.23,86263,3221,285,25497.05
2025-08-20,Email,Cart_Abandonment,2042.13,93930,4038,245,17789.4
2025-08-20,Email,Re_engagement,1729.61,77599,5781,476,9889.41
2025-08-20,SEO,Content_Marketing,2310.17,51019,1787,85,10326.37
2025-08-20,SEO,Link_Building,6768.64,118855,2915,145,43174.93
2025-08-20,SEO,Technical_SEO,1919.32,85711,3410,164,11348.98
2025-08-20,SEO,Local_SEO,3880.49,55706,1252,59,18363.06
2025-08-20,Influencer,Micro_Influencers,8999.58,403094,11941,361,36945.25
2025-08-20,Influencer,Macro_Influencers,12839.54,438188,6107,206,57598.33
2025-08-20,Influencer,Brand_Ambassadors,22234.46,444343,9504,170,66256.22
2025-08-20,Influencer,UGC_Campaign,19871.22,171924,3859,133,45967.91
2025-08-21,Google Ads,Search_Q3,19096.33,234342,6766,330,67656.76
2025-08-21,Google Ads,Search_Q4,21682.31,208742,2762,94,85355.93
2025-08-21,Google Ads,Display_Retargeting,11462.76,188904,4407,109,41611.77
2025-08-21,Google Ads,Shopping_Campaign,18802.78,164812,1688,34,60433.24
2025-08-21,Meta Ads,Retargeting_Aug,17114.33,133448,3548,85,48661.86
2025-08-21,Meta Ads,Prospecting_Q3,16176.51,228483,3243,95,36532.05
2025-08-21,Meta Ads,Engagement_Campaign,11770.68,215862,3178,81,35261.11
2025-08-21,Meta Ads,Conversion_Ads,17034.37,278718,3632,140,50139.78
2025-08-21,Instagram,Influencer_Collab,9317.04,293480,11140,431,28312.81
2025-08-21,Instagram,Story_Ads,8928.33,301136,6406,186,23619.37
2025-08-21,Instagram,Reels_Promotion,12222.94,175291,3468,131,26685.69
2025-08-21,Instagram,Feed_Campaign,10565.54,170796,2728,43,24463.44
2025-08-21,LinkedIn,B2B_Campaign,7653.91,32864,700,31,30453.82
2025-08-21,LinkedIn,Thought_Leadership,6048.5,42701,795,27,22701.45
2025-08-21,LinkedIn,Lead_Gen_Q3,7806.93,60751,1245,49,38308.5
2025-08-21,LinkedIn,Lead_Gen_Q4,5467.48,41896,455,20,18056.72
2025-08-21,Email,Newsletter_Promo,1861.01,108402,4374,193,10685.04
2025-08-21,Email,Welcome_Series,3810.51,80553,4065,360,32105.04
2025-08-21,Email,Cart_Abandonment,1863.01,95489,6546,518,11235.04
2025-08-21,Email,Re_engagement,3602.83,83127,3667,240,20289.33
2025-08-21,SEO,Content_Marketing,2203.27,149521,2691,125,12842.39
2025-08-21,SEO,Link_Building,1800.49,176500,4254,179,9117.32
2025-08-21,SEO,Technical_SEO,2767.29,50191,1891,129,13241.56
2025-08-21,SEO,Local_SEO,5146.76,146446,5990,280,26043.93
2025-08-21,Influencer,Micro_Influencers,14505.9,363786,9580,154,40638.87
2025-08-21,Influencer,Macro_Influencers,26038.8,392008,11641,341,74513.33
2025-08-21,Influencer,Brand_Ambassadors,19812.76,348304,4029,98,73607.7
2025-08-21,Influencer,UGC_Campaign,11346.43,384189,8327,282,21723.2
2025-08-22,Google Ads,Search_Q3,11714.57,182264,2903,120,47069.27
2025-08-22,Google Ads,Search_Q4,9435.22,167355,3376,104,41192.75
2025-08-22,Google Ads,Display_Retargeting,19585.09,198525,4821,163,85038.25
2025-08-22,Google Ads,Shopping_Campaign,17724.34,203926,5553,156,72920.45
2025-08-22,Meta Ads,Retargeting_Aug,8342.89,155614,3068,136,32646.35
2025-08-22,Meta Ads,Prospecting_Q3,14414.04,228140,5686,247,46017.08
2025-08-22,Meta Ads,Engagement_Campaign,10566.21,120976,3639,137,31368.01
2025-08-22,Meta Ads,Conversion_Ads,6302.32,249409,3058,113,26094.85
2025-08-22,Instagram,Influencer_Collab,9814.27,174043,5677,201,29281.61
2025-08-22,Instagram,Story_Ads,15637.39,131883,3642,120,55555.78
2025-08-22,Instagram,Reels_Promotion,6971.81,304000,8760,218,15596.55
2025-08-22,Instagram,Feed_Campaign,14518.25,156172,3552,79,51809.03
2025-08-22,LinkedIn,B2B_Campaign,6567.14,54460,626,29,28525.78
2025-08-22,LinkedIn,Thought_Leadership,7463.85,59055,482,23,21943.4
2025-08-22,LinkedIn,Lead_Gen_Q3,5873.61,33080,406,15,26299.03
2025-08-22,LinkedIn,Lead_Gen_Q4,4670.68,51773,707,19,22961.77
2025-08-22,Email,Newsletter_Promo,1714.43,74621,4796,287,9768.91
2025-08-22,Email,Welcome_Series,1996.55,115555,7174,575,15399.37
2025-08-22,Email,Cart_Abandonment,1436.77,73466,4962,228,9299.47
2025-08-22,Email,Re_engagement,1684.22,74561,5891,259,12320.83
2025-08-22,SEO,Content_Marketing,2486.51,176187,3710,171,16367.69
2025-08-22,SEO,Link_Building,5375.05,104954,2871,131,26471.94
2025-08-22,SEO,Technical_SEO,2629.33,112795,2848,118,16561.22
2025-08-22,SEO,Local_SEO,6826.96,128472,2579,85,50041.49
2025-08-22,Influencer,Micro_Influencers,13945.82,177620,3904,102,49521.09
2025-08-22,Influencer,Macro_Influencers,13348.04,154533,4527,80,48390.26
2025-08-22,Influencer,Brand_Ambassadors,22132.6,333002,5413,98,75554.15
2025-08-22,Influencer,UGC_Campaign,25321.91,434020,5259,81,110170.26
2025-08-23,Google Ads,Search_Q3,10986.9,138065,1940,72,42873.95
2025-08-23,Google Ads,Search_Q4,10512.94,89631,923,34,31604.03
2025-08-23,Google Ads,Display_Retargeting,8582.14,145673,2619,118,24691.51
2025-08-23,Google Ads,Shopping_Campaign,10448.67,147654,1777,35,35182.4
2025-08-23,Meta Ads,Retargeting_Aug,4266.9,139315,4602,136,11594.97
2025-08-23,Meta Ads,Prospecting_Q3,6727.7,136473,1666,56,23053.02
2025-08-23,Meta Ads,Engagement_Campaign,8191.36,81590,2319,47,21285.58
2025-08-23,Meta Ads,Conversion_Ads,9917.78,138214,1702,42,26071.99
2025-08-23,Instagram,Influencer_Collab,4787.32,106163,1758,46,15888.73
2025-08-23,Instagram,Story_Ads,7004.43,164856,2807,108,24580.54
2025-08-23,Instagram,Reels_Promotion,8313.6,185571,7110,203,19624.32
2025-08-23,Instagram,Feed_Campaign,7070.77,174517,5837,163,15012.84
2025-08-23,LinkedIn,B2B_Campaign,2926.94,35803,579,25,10320.11
2025-08-23,LinkedIn,Thought_Leadership,2917.99,35162,609,32,11749.97
2025-08-23,LinkedIn,Lead_Gen_Q3,3797.63,18859,337,13,15171.05
2025-08-23,LinkedIn,Lead_Gen_Q4,3861.72,36194,321,17,13861.39
2025-08-23,Email,Newsletter_Promo,2220.54,41753,1881,131,12649.56
2025-08-23,Email,Welcome_Series,2371.51,114168,4026,345,16443.69
2025-08-23,Email,Cart_Abandonment,2896.56,60818,2309,114,16645.72
2025-08-23,Email,Re_engagement,1394.07,93137,6900,613,11010.32
2025-08-23,SEO,Content_Marketing,2107.38,87594,2309,92,12228.11
2025-08-23,SEO,Link_Building,4445.55,96395,2655,167,30063.14
2025-08-23,SEO,Technical_SEO,3192.88,168792,7380,317,16732.25
2025-08-23,SEO,Local_SEO,4280.99,172345,7180,244,23008.43
2025-08-23,Influencer,Micro_Influencers,19067.42,300939,4176,132,69171.64
2025-08-23,Influencer,Macro_Influencers,24758.17,407629,10177,224,85377.96
2025-08-23,Influencer,Brand_Ambassadors,11207.31,352093,4783,133,27120.74
2025-08-23,Influencer,UGC_Campaign,10351.03,199585,2003,57,39100.84
2025-08-24,Google Ads,Search_Q3,9125.44,64459,752,15,25838.65
2025-08-24,Google Ads,Search_Q4,12283.19,72636,1241,28,36170.59
2025-08-24,Google Ads,Display_Retargeting,9161.49,109990,1639,35,30068.61
2025-08-24,Google Ads,Shopping_Campaign,6767.31,70394,2055,79,24455.41
2025-08-24,Meta Ads,Retargeting_Aug,6593.58,102899,2514,92,23765.19
2025-08-24,Meta Ads,Prospecting_Q3,4836.2,111012,2383,98,16746.98
2025-08-24,Meta Ads,Engagement_Campaign,7434.03,67154,1741,36,21368.47
2025-08-24,Meta Ads,Conversion_Ads,4628.46,132896,2225,63,18473.8
2025-08-24,Instagram,Influencer_Collab,4348.49,142077,3620,55,14902.12
2025-08-24,Instagram,Story_Ads,3455.7,137447,3988,122,11194.87
2025-08-24,Instagram,Reels_Promotion,4671.6,73377,2427,68,16374.01
2025-08-24,Instagram,Feed_Campaign,8421.16,188379,5110,119,28840.83
2025-08-24,LinkedIn,B2B_Campaign,3196.35,17222,343,19,12974.1
2025-08-24,LinkedIn,Thought_Leadership,1934.35,22373,430,24,6478.87
2025-08-24,LinkedIn,Lead_Gen_Q3,1905.03,34709,466,20,10313.41
2025-08-24,LinkedIn,Lead_Gen_Q4,1903.66,28937,261,9,9461.76
2025-08-24,Email,Newsletter_Promo,2187.11,119774,6941,411,13714.03
2025-08-24,Email,Welcome_Series,1921.67,69802,2333,145,13691.58
2025-08-24,Email,Cart_Abandonment,3112.76,92538,6055,245,19491.59
2025-08-24,Email,Re_engagement,2917.39,78719,2382,210,23936.7
2025-08-24,SEO,Content_Marketing,4516.31,58640,2269,121,30425.75
2025-08-24,SEO,Link_Building,5634.61,154390,4938,175,35774.43
2025-08-24,SEO,Technical_SEO,4912.61,146492,3308,125,34960.26
2025-08-24,SEO,Local_SEO,5624.88,168069,6468,348,35377.48
2025-08-24,Influencer,Micro_Influencers,25782.56,323642,7329,114,79399.64
2025-08-24,Influencer,Macro_Influencers,22327.94,231282,3248,62,54749.26
2025-08-24,Influencer,Brand_Ambassadors,12298.25,277455,7812,184,28376.8
2025-08-24,Influencer,UGC_Campaign,9539.43,358846,6335,195,34157.64
